marital_status,course,daytime/evening_attendance,previous_qualification,previous_qualification_(grade),nacionality,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_(credited),curricular_units_1st_sem_(enrolled),curricular_units_1st_sem_(evaluations),curricular_units_1st_sem_(approved),curricular_units_1st_sem_(grade),curricular_units_1st_sem_(without_evaluations),curricular_units_2nd_sem_(credited),curricular_units_2nd_sem_(enrolled),curricular_units_2nd_sem_(evaluations),curricular_units_2nd_sem_(approved),curricular_units_2nd_sem_(grade),curricular_units_2nd_sem_(without_evaluations),unemployment_rate,inflation_rate,gdp,target,dropout_risk(all),dropout_risk(external),dropout_risk(performance)
1,9070,1,1,133.1,1,37,38,9,10,178.0,1,0,0,1,1,1,23,0,0,6,8,6,13.333333333333334,0,0,6,7,5,12.8,0,9.4,-0.8,-3.12,Graduate,3.75,13.1,13.84
2,9991,0,19,133.1,1,37,1,5,5,138.3,0,0,0,1,1,0,44,0,0,5,9,3,11.333333333333334,0,0,5,8,5,11.142857142857142,0,13.9,-0.3,0.79,Dropout,62.84,72.43,26.41
2,8014,0,1,140.0,1,34,34,0,0,128.0,1,0,0,1,1,0,37,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,99.94,77.08,99.98
2,171,1,19,100.0,1,37,37,9,9,139.0,0,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,55.92,64.42,50.5
1,9991,0,1,123.0,1,1,3,4,2,113.2,0,0,0,0,1,0,22,0,0,5,7,3,11.666666666666666,0,0,5,8,2,10.5,2,7.6,2.6,0.32,Dropout,98.39,91.7,90.55
2,8014,0,19,133.1,1,37,37,6,6,139.0,0,0,0,1,1,0,49,0,0,6,8,6,12.166666666666666,0,0,6,8,6,14.428571428571429,0,12.4,0.5,1.79,Graduate,1.38,61.35,3.69
1,9773,1,1,135.0,1,1,42,5,3,110.0,1,0,0,1,1,0,23,0,0,6,7,6,13.333333333333334,0,0,6,6,4,12.75,0,11.1,0.6,2.02,Graduate,40.09,44.81,33.02
2,8014,0,1,120.0,1,37,37,5,5,161.1,0,0,0,1,1,0,47,0,0,6,9,6,12.142857142857142,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,98.02,65.77,99.58
1,9003,1,1,130.0,1,1,2,4,2,130.0,0,0,0,1,1,0,28,0,9,18,36,17,13.058823529411764,1,6,12,15,12,12.307692307692308,0,15.5,2.8,-4.06,Graduate,0.86,69.49,3.82
1,9254,1,1,133.1,1,38,1,9,9,121.0,0,0,1,0,1,0,21,0,0,6,9,5,11.833333333333334,0,0,6,8,5,10.0,0,8.9,1.4,3.51,Dropout,92.53,97.97,31.96
1,9238,1,39,120.0,1,2,1,1,2,118.6,0,0,0,1,1,0,21,0,9,11,14,10,12.4,0,6,10,13,10,11.8,0,13.9,-0.3,0.79,Graduate,4.58,33.19,3.97
2,9147,1,1,133.1,1,37,37,9,9,115.8,0,0,0,0,1,0,49,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,99.99,97.8,99.95
1,9991,0,1,120.0,1,19,37,6,8,160.0,0,0,0,1,1,0,40,0,0,5,5,5,11.0,0,0,5,5,5,13.4,0,15.5,2.8,-4.06,Graduate,11.25,66.19,6.66
1,9254,1,1,125.0,1,1,1,3,3,114.5,0,0,0,1,1,1,22,0,0,6,8,6,13.625,0,0,6,8,6,14.428571428571429,0,11.1,0.6,2.02,Graduate,2.11,15.92,4.2
1,9991,0,1,133.1,1,3,38,2,7,121.7,0,0,0,1,1,0,31,0,0,5,5,0,0.0,0,0,5,7,0,0.0,0,13.9,-0.3,0.79,Dropout,99.91,52.72,99.96
1,9119,1,1,120.0,1,5,5,2,2,115.0,0,0,0,1,1,0,30,0,1,6,9,2,15.0,0,1,6,7,2,13.5,0,15.5,2.8,-4.06,Dropout,99.9,78.28,97.44
1,9238,1,1,127.0,1,37,37,5,10,125.3,0,0,0,1,1,0,19,0,0,6,9,5,10.8,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Graduate,5.39,44.31,28.83
1,9147,1,1,131.0,1,34,34,90,90,131.0,0,0,0,1,1,0,22,0,0,5,11,3,13.666666666666666,0,0,5,10,3,11.333333333333334,0,9.4,-0.8,-3.12,Dropout,95.09,87.26,73.85
1,9773,1,1,127.0,1,19,37,9,9,126.3,0,0,0,1,1,0,19,0,0,6,8,6,12.833333333333334,0,0,6,8,6,13.333333333333334,0,15.5,2.8,-4.06,Graduate,7.61,49.18,5.19
1,171,1,1,132.0,1,1,37,4,9,127.1,0,0,0,0,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,88.89,94.65,50.5
1,9670,1,1,137.0,1,1,38,4,7,138.4,0,0,0,1,1,0,19,0,0,6,8,6,15.125,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate,4.33,37.71,5.12
1,9147,1,1,126.0,1,1,19,3,3,100.0,1,0,0,1,1,0,22,0,0,5,11,0,0.0,0,0,5,7,1,10.0,1,16.2,0.3,-0.92,Dropout,98.55,44.89,99.34
1,9238,1,1,136.0,1,4,5,2,2,126.2,0,0,0,1,1,0,22,0,0,6,10,5,11.4,0,0,6,8,5,11.0,0,10.8,1.4,1.74,Graduate,9.32,41.99,28.53
1,9238,1,1,124.0,1,1,1,4,4,118.8,0,0,0,1,1,0,19,0,0,6,12,4,12.25,0,0,6,9,6,11.0,0,9.4,-0.8,-3.12,Graduate,10.31,48.43,20.5
1,9254,1,39,137.0,1,1,1,5,10,124.5,0,0,0,0,1,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,99.99,96.16,99.99
1,9147,1,1,133.1,1,1,19,4,8,95.0,0,0,0,1,1,0,20,0,0,5,14,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,99.68,42.26,99.96
1,9130,1,3,140.0,1,2,38,2,3,140.0,1,0,0,0,1,0,18,0,2,5,7,2,13.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,99.99,92.75,99.86
4,9991,0,38,133.1,1,3,1,2,9,125.4,0,0,0,1,1,0,39,0,0,2,5,0,0.0,0,0,4,4,0,0.0,0,10.8,1.4,1.74,Dropout,99.43,49.2,99.3
1,9500,1,1,141.0,1,19,1,90,90,128.0,0,0,0,1,1,0,18,0,0,8,8,0,0.0,3,0,8,8,0,0.0,3,10.8,1.4,1.74,Dropout,99.98,67.73,100.0
1,9119,1,1,130.0,1,1,38,3,3,129.3,0,0,0,1,1,1,18,0,0,5,5,5,13.0,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Graduate,8.19,10.37,5.53
1,9238,1,1,160.0,1,19,38,9,9,152.0,0,0,0,1,1,1,19,0,0,6,7,6,13.857142857142858,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,0.95,15.18,4.38
1,9500,1,1,140.0,1,1,19,9,9,128.8,0,0,0,1,1,0,18,0,0,7,7,6,13.391666666666666,0,0,8,8,8,12.4875,0,12.4,0.5,1.79,Graduate,4.61,39.38,4.92
1,9147,1,1,150.0,1,34,19,0,4,152.8,1,0,0,1,1,1,18,0,0,5,7,4,12.75,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,98.96,53.04,99.55
1,9130,1,39,150.0,1,37,37,6,6,150.0,1,0,0,1,1,0,22,0,0,5,7,4,14.5,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate,9.02,35.54,9.26
1,9238,1,1,133.1,1,1,1,3,4,112.0,0,0,0,1,1,0,19,0,0,6,7,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate,3.38,49.96,5.75
1,9130,1,1,152.0,1,19,37,9,8,135.6,1,0,0,1,1,0,18,0,0,5,5,5,15.4,0,0,5,5,5,15.6,0,12.7,3.7,-1.7,Dropout,10.58,43.1,4.54
1,9119,1,19,133.1,1,1,1,4,3,134.4,0,0,1,0,1,0,31,0,0,5,9,2,13.333333333333334,0,0,5,9,2,16.0,4,16.2,0.3,-0.92,Dropout,99.94,99.34,87.1
1,9991,0,1,130.0,1,3,1,3,3,120.5,0,0,0,1,1,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,99.86,45.29,99.96
1,9070,1,1,148.0,1,1,1,4,8,141.4,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,99.9,48.55,99.99
1,9254,1,1,148.0,1,1,1,4,8,145.2,0,0,0,1,1,0,20,0,0,6,7,6,13.714285714285714,0,0,6,8,6,14.714285714285714,0,16.2,0.3,-0.92,Graduate,6.09,49.06,3.99
4,9238,1,1,130.0,1,19,3,9,2,140.0,0,0,0,1,1,0,50,0,0,6,7,4,12.25,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout,98.77,66.46,99.88
2,9991,0,1,130.0,1,37,37,9,9,140.0,1,0,0,1,1,0,31,0,0,5,8,1,11.0,0,0,5,5,1,13.0,0,9.4,-0.8,-3.12,Dropout,99.12,39.06,98.31
1,9238,1,1,122.0,1,1,3,9,2,112.6,1,0,0,1,1,0,21,0,0,6,9,6,10.166666666666666,0,0,6,10,6,10.5,0,12.7,3.7,-1.7,Graduate,2.13,38.35,7.65
2,9119,1,1,110.0,1,37,37,9,9,106.8,0,0,0,1,1,0,34,0,0,5,8,1,10.0,0,0,5,9,0,0.0,0,8.9,1.4,3.51,Dropout,99.97,48.59,99.93
2,9991,0,1,110.0,1,37,37,1,4,120.0,1,0,0,0,1,0,40,0,0,5,10,2,10.5,0,0,5,5,3,10.666666666666666,0,9.4,-0.8,-3.12,Dropout,99.63,97.37,85.09
1,171,1,1,170.0,1,38,19,9,2,160.6,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,23.39,12.63,50.5
2,9070,1,12,110.0,1,37,38,5,10,130.0,0,0,1,0,1,1,46,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,100.0,96.82,99.99
1,8014,0,1,110.0,1,34,34,0,0,110.0,0,0,0,1,1,0,37,0,0,6,12,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,99.85,84.88,99.98
1,9003,1,1,133.1,1,19,37,9,7,110.0,1,0,0,1,1,0,31,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,99.95,59.53,99.99
1,9003,1,1,133.1,1,1,19,4,10,145.8,0,0,0,1,1,0,34,0,0,6,15,5,13.333333333333334,0,0,6,15,5,12.4,0,12.4,0.5,1.79,Graduate,19.77,54.63,25.84
1,171,1,1,126.0,1,10,10,4,4,130.2,1,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,57.98,57.32,50.5
1,9670,1,1,137.0,1,38,37,9,9,122.3,0,0,0,1,1,1,18,0,0,6,7,6,13.571428571428571,0,0,6,6,6,14.333333333333334,0,12.4,0.5,1.79,Graduate,2.27,14.8,4.32
1,9070,1,1,117.0,1,1,1,3,3,125.4,1,0,0,1,1,1,19,0,0,6,6,6,12.833333333333334,0,0,6,7,6,11.166666666666666,0,11.1,0.6,2.02,Graduate,3.45,13.99,6.66
1,9991,0,1,100.0,1,37,19,9,4,130.0,0,0,0,1,1,0,40,0,1,5,6,4,10.25,0,3,8,18,5,11.2,5,15.5,2.8,-4.06,Dropout,77.29,71.21,57.76
1,9130,1,1,120.0,1,1,38,9,9,150.0,0,0,0,1,1,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,99.96,43.53,99.99
1,9119,1,1,126.0,1,38,38,5,9,116.9,1,0,1,1,1,0,20,0,0,5,5,4,14.5,0,0,6,8,3,13.333333333333334,0,11.1,0.6,2.02,Dropout,98.61,69.73,66.42
1,9003,1,1,111.0,1,37,37,9,10,95.8,1,0,0,0,1,0,43,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,99.99,98.12,99.99
1,9003,1,1,150.0,1,2,4,4,1,150.0,0,0,0,1,1,0,35,0,16,18,22,18,11.666666666666666,0,12,13,13,12,11.5,1,15.5,2.8,-4.06,Graduate,2.79,47.49,4.24
1,9991,0,1,116.0,1,37,19,9,4,118.5,0,0,0,1,1,0,23,0,0,5,6,4,13.0,0,0,5,5,5,13.0,0,7.6,2.6,0.32,Graduate,15.35,45.98,12.39
1,9500,1,1,130.0,1,3,3,2,2,131.1,0,0,0,1,1,0,19,0,0,7,8,7,12.12142857142857,0,0,9,12,8,11.50625,0,12.4,0.5,1.79,Graduate,7.59,44.08,6.07
1,9085,1,42,150.0,1,1,19,3,8,150.3,1,0,0,1,1,1,21,0,7,11,15,9,14.22222222222222,0,4,9,15,7,13.75,0,8.9,1.4,3.51,Graduate,14.91,8.65,41.96
1,9119,1,1,108.0,1,1,1,4,3,105.6,1,0,0,1,1,0,20,0,0,5,7,5,12.166666666666666,0,0,5,7,5,15.285714285714286,0,12.4,0.5,1.79,Graduate,33.8,42.64,4.78
1,9670,1,1,133.1,1,19,19,3,3,125.3,0,1,0,1,1,1,30,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,99.83,35.0,99.99
4,9254,1,1,120.0,1,37,19,9,9,131.0,1,0,0,1,1,0,44,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,7.33,69.73,6.37
1,9500,1,1,146.0,1,19,3,4,9,127.0,0,0,0,1,1,0,19,0,0,8,8,7,13.614285714285714,0,0,8,8,7,13.614285714285714,0,12.7,3.7,-1.7,Graduate,9.01,49.36,12.4
1,9130,1,39,150.0,1,2,1,3,6,150.0,1,0,0,1,1,0,22,0,11,18,32,12,12.857142857142858,1,8,12,15,10,14.3,0,16.2,0.3,-0.92,Graduate,66.63,22.59,82.02
1,9130,1,1,160.0,1,3,3,1,2,149.2,0,0,0,1,1,0,18,0,0,5,7,4,14.0,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,14.78,38.35,9.79
1,9670,1,1,125.0,1,37,37,9,9,121.5,1,0,0,1,1,1,21,0,0,6,8,4,14.75,0,0,6,6,5,11.8,0,12.7,3.7,-1.7,Graduate,30.02,20.69,39.74
1,9085,1,1,125.0,1,37,19,90,90,137.3,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout,99.81,65.71,99.99
1,9670,1,1,122.0,1,3,1,2,3,119.6,1,0,0,1,1,0,18,0,0,6,8,6,13.625,0,0,6,7,6,14.285714285714286,0,11.1,0.6,2.02,Graduate,6.38,44.72,4.42
1,171,1,1,138.0,1,1,1,4,3,141.5,0,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,32.75,38.8,50.5
1,9003,1,39,150.0,1,1,38,6,6,150.0,1,0,0,1,1,0,21,0,0,6,12,4,11.8,0,0,6,11,4,11.875,0,16.2,0.3,-0.92,Dropout,28.43,29.14,64.9
1,9003,1,1,140.0,1,3,3,2,2,110.0,0,0,0,1,1,0,31,0,0,6,8,6,15.125,0,0,6,10,6,14.6,0,16.2,0.3,-0.92,Graduate,7.95,61.0,4.11
1,9254,1,1,113.0,1,1,1,2,3,110.2,1,0,0,1,1,0,21,0,0,6,10,4,11.5,0,0,6,10,2,10.5,0,9.4,-0.8,-3.12,Dropout,92.54,47.95,95.08
1,9773,1,1,133.1,1,19,6,4,3,120.0,0,0,0,1,1,0,27,0,0,4,8,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,99.84,68.28,99.91
1,9147,1,1,118.0,1,19,19,9,9,114.2,1,0,0,1,1,0,20,0,0,5,9,3,10.333333333333334,0,0,5,6,5,12.8,0,12.4,0.5,1.79,Graduate,25.13,45.02,19.68
1,9773,1,1,125.0,1,1,1,4,7,121.5,1,0,0,1,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.5,0,8.9,1.4,3.51,Graduate,7.36,41.47,4.23
1,9130,1,1,131.0,1,12,12,2,8,128.2,1,0,0,1,1,0,18,0,0,6,7,6,14.0,0,0,6,8,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,11.51,68.0,4.66
1,9130,1,1,133.1,1,1,19,4,5,120.0,1,0,0,1,1,0,29,0,0,5,11,1,18.0,2,0,5,10,3,13.333333333333334,2,10.8,1.4,1.74,Dropout,90.21,50.09,85.7
1,171,1,1,139.0,1,19,3,9,2,136.9,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate,27.42,12.2,50.5
1,9670,1,1,95.0,1,37,37,5,8,95.0,0,0,0,0,1,0,21,0,0,6,9,4,13.25,0,0,6,6,5,11.0,0,12.7,3.7,-1.7,Dropout,89.42,96.59,42.77
1,9147,1,1,150.0,1,37,1,7,3,148.8,0,0,0,1,1,1,25,0,0,5,7,4,14.25,0,0,5,7,4,14.75,0,12.7,3.7,-1.7,Graduate,21.15,27.76,22.66
1,9147,1,1,120.0,1,37,37,9,9,110.0,0,0,0,0,1,0,32,0,0,5,9,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,99.98,97.0,99.95
1,9991,0,1,136.0,1,3,4,2,2,133.9,0,0,0,0,1,0,26,0,8,12,12,8,11.25,0,3,8,8,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,99.88,95.46,99.32
1,9130,1,1,133.0,1,2,37,9,7,125.7,1,0,0,1,1,1,18,0,0,6,7,6,13.5,0,0,6,8,6,12.5,0,12.4,0.5,1.79,Graduate,4.55,7.24,5.56
1,9254,1,1,125.0,1,1,19,4,7,116.6,0,0,0,1,1,1,19,0,0,6,8,5,12.666666666666666,0,0,6,10,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate,5.22,17.42,9.38
1,9070,1,1,127.0,1,19,38,5,7,141.0,1,0,0,1,1,1,19,0,0,6,6,6,15.166666666666666,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate,3.36,17.05,5.62
1,9119,1,40,130.0,1,1,1,4,4,130.0,0,0,0,1,1,0,27,0,4,6,6,6,13.166666666666666,0,2,5,7,5,15.142857142857142,0,11.1,0.6,2.02,Dropout,59.49,51.82,5.49
1,9070,1,39,140.0,1,19,38,4,0,140.0,1,0,0,1,1,0,21,0,0,6,6,6,14.5,0,0,6,8,6,11.333333333333334,0,12.4,0.5,1.79,Graduate,2.51,31.64,6.64
1,171,1,1,135.0,1,1,38,5,7,137.5,1,0,1,0,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate,97.37,97.98,50.5
1,9147,1,1,132.0,1,38,19,5,5,120.8,1,0,0,1,1,1,18,0,0,5,8,4,10.8,0,0,5,10,2,12.5,0,11.1,0.6,2.02,Dropout,52.63,14.99,78.02
1,9238,1,1,110.0,1,19,1,5,5,136.5,0,0,0,1,1,0,28,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,99.56,60.46,99.95
2,9003,1,1,130.0,1,1,37,9,1,122.0,0,0,1,0,1,0,25,0,3,10,23,6,11.428571428571429,0,2,7,15,4,12.0,1,15.5,2.8,-4.06,Dropout,99.22,96.81,95.24
1,9003,1,1,130.0,1,37,1,5,4,130.0,0,0,0,1,1,0,25,0,8,14,24,8,12.5,2,6,13,23,10,11.6,0,15.5,2.8,-4.06,Dropout,91.74,69.92,88.36
1,9254,1,1,133.1,1,4,19,4,5,98.0,0,0,0,1,1,0,26,0,0,6,6,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,99.74,28.99,99.99
1,9147,1,1,135.0,1,37,37,6,5,121.0,1,0,0,1,1,1,18,0,0,5,8,5,12.75,0,0,5,7,5,11.5,0,13.9,-0.3,0.79,Graduate,3.91,16.78,8.67
1,9003,1,1,140.0,1,1,3,4,5,130.0,0,0,0,1,1,0,25,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,99.9,49.58,99.99
1,9773,1,1,131.0,1,3,19,2,3,132.8,1,0,0,1,1,0,19,0,0,6,7,6,14.428571428571429,0,0,6,7,6,14.571428571428571,0,13.9,-0.3,0.79,Graduate,8.66,45.72,4.27
1,9500,1,1,131.0,1,1,1,5,5,126.3,0,0,0,1,1,0,19,0,0,7,9,7,12.492857142857144,0,0,8,10,8,11.7125,0,16.2,0.3,-0.92,Graduate,4.01,48.85,3.22
4,8014,0,19,100.0,1,1,37,9,1,111.5,0,0,0,1,1,0,45,0,2,8,10,4,11.5,0,2,8,13,4,11.0,0,10.8,1.4,1.74,Dropout,88.41,63.91,96.55
2,9991,0,1,140.0,1,37,37,9,9,118.2,0,0,0,1,1,0,52,0,0,5,7,5,11.2,0,0,5,6,5,12.8,1,7.6,2.6,0.32,Graduate,12.77,62.38,7.49
1,9147,1,1,124.0,1,19,19,9,3,115.6,1,0,0,0,1,0,20,0,0,5,9,3,12.0,1,0,5,7,3,11.0,0,9.4,-0.8,-3.12,Dropout,94.39,93.03,72.34
1,9500,1,1,130.0,1,38,37,5,10,117.8,1,0,0,1,1,0,19,0,0,8,8,7,15.885714285714286,0,0,8,8,7,15.885714285714286,0,10.8,1.4,1.74,Graduate,6.97,40.87,9.05
1,9500,1,1,142.0,1,1,38,9,9,127.0,0,0,1,0,1,0,21,0,0,7,12,4,12.94,0,0,7,12,4,11.58,0,12.4,0.5,1.79,Dropout,99.62,97.63,88.75
2,8014,0,1,150.0,1,37,37,9,9,140.0,0,0,0,0,1,0,35,0,0,6,6,6,14.0,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,20.85,94.52,3.79
2,171,1,12,110.0,1,37,37,7,7,106.0,1,0,0,1,1,0,36,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,50.5,57.29,50.5
4,9500,1,19,110.0,1,37,38,5,5,151.0,0,0,1,0,1,0,47,0,0,7,7,0,0.0,7,0,8,8,0,0.0,8,15.5,2.8,-4.06,Dropout,99.99,99.69,100.0
1,9991,0,1,112.0,1,43,40,2,2,106.4,0,0,0,1,1,0,22,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,99.89,62.97,99.95
2,9991,0,1,100.0,1,37,37,9,9,125.3,1,0,0,1,1,0,41,0,0,5,8,4,11.25,0,0,5,8,3,11.0,1,7.6,2.6,0.32,Dropout,70.16,49.73,62.8
1,9119,1,3,130.0,1,34,34,90,90,130.0,0,0,0,1,1,0,26,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,100.0,92.91,99.95
2,8014,0,1,133.1,1,34,34,90,90,116.0,0,0,0,0,0,0,51,0,0,6,13,4,11.25,0,0,6,12,0,0.0,1,10.8,1.4,1.74,Dropout,99.99,99.18,99.88
2,8014,0,1,100.0,1,34,34,0,0,100.0,1,0,0,1,0,0,41,0,0,6,9,5,11.8,0,1,6,10,3,10.666666666666666,1,7.6,2.6,0.32,Graduate,66.8,62.79,76.09
1,9147,1,1,130.0,1,34,37,9,9,118.5,1,0,0,1,1,0,23,0,5,10,19,8,11.625,1,4,10,16,10,11.181818181818182,3,7.6,2.6,0.32,Graduate,5.82,66.0,6.72
1,9238,1,1,129.0,1,34,30,0,5,118.9,1,0,0,1,1,0,22,0,0,6,11,0,0.0,0,0,5,10,0,0.0,0,9.4,-0.8,-3.12,Dropout,99.83,76.55,99.98
1,9070,1,1,127.0,1,37,37,9,9,119.3,1,1,0,1,1,1,25,0,0,6,8,4,10.25,0,0,6,6,4,11.25,0,12.7,3.7,-1.7,Dropout,46.25,35.71,65.38
1,9991,0,1,140.0,1,37,37,9,9,135.8,1,0,0,1,1,0,25,0,14,15,16,15,10.8,0,13,14,14,14,11.357142857142858,0,9.4,-0.8,-3.12,Graduate,5.97,45.05,0.74
1,171,1,42,130.0,1,1,19,9,9,130.0,1,0,0,0,1,1,22,0,5,12,15,11,12.545454545454543,0,4,11,16,11,12.666666666666666,0,8.9,1.4,3.51,Graduate,3.82,68.09,1.1
1,9085,1,2,140.0,1,38,38,9,10,150.0,0,0,0,1,1,0,47,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,99.95,80.68,99.99
2,9991,0,19,133.1,1,37,37,5,5,111.9,1,0,0,1,1,0,41,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,99.87,64.23,99.96
1,9003,1,1,120.0,1,37,37,9,9,150.1,1,0,0,1,1,0,43,0,0,6,9,6,14.77777777777778,0,0,6,11,5,12.2,0,13.9,-0.3,0.79,Graduate,29.76,73.42,15.7
1,9003,1,1,133.1,1,1,37,9,8,130.0,0,0,0,1,1,0,29,0,0,3,4,0,0.0,0,0,4,8,0,0.0,0,16.2,0.3,-0.92,Dropout,99.02,53.74,99.63
1,9119,1,1,120.0,1,37,37,5,5,128.0,0,0,0,1,1,0,30,0,0,2,2,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,97.88,59.28,97.32
1,9147,1,38,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,26,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,99.96,92.46,99.9
1,9991,0,1,133.1,1,19,38,9,9,102.5,0,0,0,0,1,0,27,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,99.99,95.26,99.96
2,9670,1,1,100.0,1,37,37,9,9,110.0,0,0,0,1,1,1,36,0,0,5,5,5,11.4,0,0,5,7,5,11.6,0,9.4,-0.8,-3.12,Graduate,6.01,20.71,8.67
1,9003,1,19,133.1,1,1,19,4,10,114.0,0,0,0,1,1,0,29,0,3,9,13,6,11.666666666666666,0,2,7,10,6,10.857142857142858,0,15.5,2.8,-4.06,Dropout,33.14,64.73,55.74
1,9119,1,1,120.0,1,34,34,0,0,128.2,1,0,0,1,1,0,35,0,6,10,12,7,11.285714285714286,0,2,8,8,5,13.0,0,9.4,-0.8,-3.12,Dropout,98.91,86.83,84.08
1,9773,1,1,128.0,1,38,38,6,3,116.5,0,0,0,1,1,1,18,0,0,6,12,4,11.5,0,0,6,10,5,12.6,0,10.8,1.4,1.74,Graduate,13.48,11.0,37.7
1,9991,0,1,172.0,1,38,37,9,9,149.3,0,0,0,1,1,1,24,0,0,5,5,5,16.0,0,0,5,5,5,16.0,0,8.9,1.4,3.51,Graduate,4.72,13.77,4.65
1,9773,1,1,146.0,1,38,38,9,7,134.1,1,0,0,1,1,1,18,0,0,6,6,6,12.5,0,0,6,7,6,12.666666666666666,0,10.8,1.4,1.74,Dropout,2.58,11.12,5.62
1,9119,1,1,150.0,1,38,37,5,8,133.5,1,0,0,1,1,0,21,0,0,5,10,5,13.0,0,0,5,10,5,12.6,0,9.4,-0.8,-3.12,Graduate,32.79,46.06,7.62
1,9003,1,1,130.0,1,1,3,2,6,110.0,0,0,0,1,1,0,32,0,8,18,27,13,13.714285714285714,1,7,12,18,12,12.083333333333334,0,15.5,2.8,-4.06,Graduate,3.49,54.31,30.0
